"No.","Time","Source","SrcPort","Destination","DestPort","Protocol","Length","Info","test"
"2068","2021-07-20 20:27:01.614630177","10.10.5.12","2869","10.10.5.13","49239","TCP","66","2869  >  49239 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1","10.10.5.13"
"2069","2021-07-20 20:27:01.614761479","10.10.5.13","49239","10.10.5.12","2869","TCP","60","49239  >  2869 [ACK] Seq=1 Ack=1 Win=65700 Len=0","10.10.5.12"
"2070","2021-07-20 20:27:01.614863176","10.10.5.13","49239","10.10.5.12","2869","HTTP","361","GET /upnphost/udhisapi.dll?content=uuid:7843667a-cb4c-48b8-aa78-b3075a6e3dd4 HTTP/1.1 ","10.10.5.12"
"2071","2021-07-20 20:27:01.615262926","10.10.5.12","2869","10.10.5.13","49239","TCP","278","2869  >  49239 [PSH, ACK] Seq=1 Ack=308 Win=65536 Len=224 [TCP segment of a reassembled PDU]","10.10.5.13"
"2072","2021-07-20 20:27:01.615263021","10.10.5.12","2869","10.10.5.13","49239","TCP","1514","2869  >  49239 [ACK] Seq=225 Ack=308 Win=65536 Len=1460 [TCP segment of a reassembled PDU]","10.10.5.13"
"2073","2021-07-20 20:27:01.615376881","10.10.5.13","49239","10.10.5.12","2869","TCP","60","49239  >  2869 [ACK] Seq=308 Ack=1685 Win=65700 Len=0","10.10.5.12"
"2074","2021-07-20 20:27:01.615512376","10.10.5.12","2869","10.10.5.13","49239","HTTP/XML","4270","HTTP/1.1 200 OK ","10.10.5.13"
"2075","2021-07-20 20:27:01.615718419","10.10.5.13","49239","10.10.5.12","2869","TCP","60","49239  >  2869 [ACK] Seq=308 Ack=5902 Win=65700 Len=0","10.10.5.12"
"2076","2021-07-20 20:27:01.615938048","10.10.5.13","49239","10.10.5.12","2869","TCP","60","49239  >  2869 [FIN, ACK] Seq=308 Ack=5902 Win=65700 Len=0","10.10.5.12"
"2077","2021-07-20 20:27:01.615938142","10.10.5.12","2869","10.10.5.13","49239","TCP","60","2869  >  49239 [ACK] Seq=5902 Ack=309 Win=65536 Len=0","10.10.5.13"
"2078","2021-07-20 20:27:01.627194287","10.10.5.13","49240","10.10.5.12","2869","TCP","66","49240  >  2869 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","10.10.5.12"
"2079","2021-07-20 20:27:01.627414193","10.10.5.12","2869","10.10.5.13","49240","TCP","66","2869  >  49240 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1","10.10.5.13"
"2080","2021-07-20 20:27:01.627555122","10.10.5.13","49240","10.10.5.12","2869","TCP","60","49240  >  2869 [ACK] Seq=1 Ack=1 Win=65700 Len=0","10.10.5.12"
"2081","2021-07-20 20:27:01.627600160","10.10.5.13","49240","10.10.5.12","2869","HTTP","244","GET /upnphost/udhisapi.dll?content=uuid:71ea9c32-e61d-4e18-84f7-9df14aec1980 HTTP/1.1 ","10.10.5.12"
"2082","2021-07-20 20:27:01.628054530","10.10.5.12","2869","10.10.5.13","49240","TCP","243","2869  >  49240 [PSH, ACK] Seq=1 Ack=191 Win=65536 Len=189 [TCP segment of a reassembled PDU]","10.10.5.13"
"2083","2021-07-20 20:27:01.628054605","10.10.5.12","2869","10.10.5.13","49240","TCP","1514","2869  >  49240 [ACK] Seq=190 Ack=191 Win=65536 Len=1460 [TCP segment of a reassembled PDU]","10.10.5.13"
"2084","2021-07-20 20:27:01.628238242","10.10.5.13","49240","10.10.5.12","2869","TCP","60","49240  >  2869 [ACK] Seq=191 Ack=1650 Win=65700 Len=0","10.10.5.12"
"2085","2021-07-20 20:27:01.628368928","10.10.5.12","2869","10.10.5.13","49240","HTTP","4020","HTTP/1.1 200 OK  (PNG)","10.10.5.13"
"2086","2021-07-20 20:27:01.628517732","10.10.5.13","49240","10.10.5.12","2869","TCP","60","49240  >  2869 [ACK] Seq=191 Ack=5616 Win=65700 Len=0","10.10.5.12"
"2087","2021-07-20 20:27:01.803354244","PcsCompu_c8:46:cd","","Broadcast","","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13","Broadcast"
"2088","2021-07-20 20:27:01.951690382","10.10.5.12","1900","239.255.255.250","1900","SSDP","538","NOTIFY * HTTP/1.1 ","239.255.255.250"
"2089","2021-07-20 20:27:01.951690871","fe80::c49f:7c4:c006:ed2","1900","ff02::c","1900","SSDP","567","NOTIFY * HTTP/1.1 ","ff02::c"
"2090","2021-07-20 20:27:01.987636635","PcsCompu_60:73:28","","Broadcast","","ARP","60","Who has 10.10.5.28? Tell 10.10.5.11","Broadcast"
"2091","2021-07-20 20:27:01.992927806","10.10.5.14","137","10.10.5.255","137","NBNS","92","Name query NB WPAD<00>","10.10.5.255"
"2092","2021-07-20 20:27:02.077457353","10.10.5.12","1900","239.255.255.250","1900","SSDP","554","NOTIFY * HTTP/1.1 ","239.255.255.250"
"2093","2021-07-20 20:27:02.077541897","fe80::c49f:7c4:c006:ed2","1900","ff02::c","1900","SSDP","583","NOTIFY * HTTP/1.1 ","ff02::c"
"2094","2021-07-20 20:27:02.310784296","10.10.5.12","1900","239.255.255.250","1900","SSDP","483","NOTIFY * HTTP/1.1 ","239.255.255.250"
"2095","2021-07-20 20:27:02.310975984","fe80::c49f:7c4:c006:ed2","1900","ff02::c","1900","SSDP","512","NOTIFY * HTTP/1.1 ","ff02::c"
"2096","2021-07-20 20:27:02.378511465","PcsCompu_c8:46:cd","","Broadcast","","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13","Broadcast"
"2097","2021-07-20 20:27:02.576645794","10.10.5.12","1900","239.255.255.250","1900","SSDP","540","NOTIFY * HTTP/1.1 ","239.255.255.250"
"2098","2021-07-20 20:27:02.576646123","fe80::c49f:7c4:c006:ed2","1900","ff02::c","1900","SSDP","569","NOTIFY * HTTP/1.1 ","ff02::c"
"2099","2021-07-20 20:27:02.745273744","PcsCompu_90:18:5a","","Broadcast","","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14","Broadcast"
"2100","2021-07-20 20:27:02.821048036","PcsCompu_90:18:5a","","Broadcast","","ARP","60","Who has 10.10.5.12? Tell 10.10.5.14","Broadcast"
"2101","2021-07-20 20:27:02.821258638","PcsCompu_03:cb:a5","","PcsCompu_90:18:5a","","ARP","60","10.10.5.12 is at 08:00:27:03:cb:a5","PcsCompu_90:18:5a"
"2102","2021-07-20 20:27:02.821432113","10.10.5.14","49239","10.10.5.12","2869","TCP","66","49239  >  2869 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","10.10.5.12"
"2103","2021-07-20 20:27:02.821610011","PcsCompu_03:cb:a5","","Broadcast","","ARP","60","Who has 10.10.5.14? Tell 10.10.5.12","Broadcast"
"2104","2021-07-20 20:27:02.821707556","PcsCompu_90:18:5a","","PcsCompu_03:cb:a5","","ARP","60","10.10.5.14 is at 08:00:27:90:18:5a","PcsCompu_03:cb:a5"
"2105","2021-07-20 20:27:02.821775018","10.10.5.12","2869","10.10.5.14","49239","TCP","66","2869  >  49239 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1","10.10.5.14"
"2106","2021-07-20 20:27:02.821974483","10.10.5.14","49239","10.10.5.12","2869","TCP","60","49239  >  2869 [ACK] Seq=1 Ack=1 Win=65700 Len=0","10.10.5.12"
"2107","2021-07-20 20:27:02.822058636","10.10.5.14","49239","10.10.5.12","2869","HTTP","361","GET /upnphost/udhisapi.dll?content=uuid:7843667a-cb4c-48b8-aa78-b3075a6e3dd4 HTTP/1.1 ","10.10.5.12"
"2108","2021-07-20 20:27:02.822387416","10.10.5.12","2869","10.10.5.14","49239","TCP","278","2869  >  49239 [PSH, ACK] Seq=1 Ack=308 Win=65536 Len=224 [TCP segment of a reassembled PDU]","10.10.5.14"
"2109","2021-07-20 20:27:02.822387494","10.10.5.12","2869","10.10.5.14","49239","TCP","1514","2869  >  49239 [ACK] Seq=225 Ack=308 Win=65536 Len=1460 [TCP segment of a reassembled PDU]","10.10.5.14"
"2110","2021-07-20 20:27:02.822529940","10.10.5.14","49239","10.10.5.12","2869","TCP","60","49239  >  2869 [ACK] Seq=308 Ack=1685 Win=65700 Len=0","10.10.5.12"
"2111","2021-07-20 20:27:02.822683751","10.10.5.12","2869","10.10.5.14","49239","HTTP/XML","4270","HTTP/1.1 200 OK ","10.10.5.14"
"2112","2021-07-20 20:27:02.822803247","10.10.5.14","49239","10.10.5.12","2869","TCP","60","49239  >  2869 [ACK] Seq=308 Ack=5902 Win=65700 Len=0","10.10.5.12"
"2113","2021-07-20 20:27:02.822951017","10.10.5.14","49239","10.10.5.12","2869","TCP","60","49239  >  2869 [FIN, ACK] Seq=308 Ack=5902 Win=65700 Len=0","10.10.5.12"
"2114","2021-07-20 20:27:02.823047394","10.10.5.12","2869","10.10.5.14","49239","TCP","60","2869  >  49239 [ACK] Seq=5902 Ack=309 Win=65536 Len=0","10.10.5.14"
"2115","2021-07-20 20:27:02.830968755","10.10.5.14","49240","10.10.5.12","2869","TCP","66","49240  >  2869 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","10.10.5.12"
"2116","2021-07-20 20:27:02.831126042","10.10.5.12","2869","10.10.5.14","49240","TCP","66","2869  >  49240 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1","10.10.5.14"
"2117","2021-07-20 20:27:02.831209391","10.10.5.14","49240","10.10.5.12","2869","TCP","60","49240  >  2869 [ACK] Seq=1 Ack=1 Win=65700 Len=0","10.10.5.12"
"2118","2021-07-20 20:27:02.831314867","10.10.5.14","49240","10.10.5.12","2869","HTTP","244","GET /upnphost/udhisapi.dll?content=uuid:71ea9c32-e61d-4e18-84f7-9df14aec1980 HTTP/1.1 ","10.10.5.12"
"2119","2021-07-20 20:27:02.831565101","10.10.5.12","2869","10.10.5.14","49240","TCP","243","2869  >  49240 [PSH, ACK] Seq=1 Ack=191 Win=65536 Len=189 [TCP segment of a reassembled PDU]","10.10.5.14"
"2120","2021-07-20 20:27:02.831565200","10.10.5.12","2869","10.10.5.14","49240","TCP","1514","2869  >  49240 [ACK] Seq=190 Ack=191 Win=65536 Len=1460 [TCP segment of a reassembled PDU]","10.10.5.14"
"2121","2021-07-20 20:27:02.831664610","10.10.5.14","49240","10.10.5.12","2869","TCP","60","49240  >  2869 [ACK] Seq=191 Ack=1650 Win=65700 Len=0","10.10.5.12"
"2122","2021-07-20 20:27:02.831802418","10.10.5.12","2869","10.10.5.14","49240","HTTP","4020","HTTP/1.1 200 OK  (PNG)","10.10.5.14"
"2123","2021-07-20 20:27:02.831897050","10.10.5.14","49240","10.10.5.12","2869","TCP","60","49240  >  2869 [ACK] Seq=191 Ack=5616 Win=65700 Len=0","10.10.5.12"
"2124","2021-07-20 20:27:03.062568205","10.10.5.12","1900","239.255.255.250","1900","SSDP","526","NOTIFY * HTTP/1.1 ","239.255.255.250"
"2125","2021-07-20 20:27:03.062568518","fe80::c49f:7c4:c006:ed2","1900","ff02::c","1900","SSDP","555","NOTIFY * HTTP/1.1 ","ff02::c"
"2126","2021-07-20 20:27:03.176305891","10.10.5.11","49448","10.10.5.12","2869","TCP","66","49448  >  2869 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1","10.10.5.12"
"2127","2021-07-20 20:27:03.176483983","10.10.5.12","2869","10.10.5.11","49448","TCP","66","2869  >  49448 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1","10.10.5.11"
"2128","2021-07-20 20:27:03.176609977","10.10.5.11","49448","10.10.5.12","2869","TCP","60","49448  >  2869 [ACK] Seq=1 Ack=1 Win=65536 Len=0","10.10.5.12"
"2129","2021-07-20 20:27:03.176823790","10.10.5.11","49448","10.10.5.12","2869","HTTP","288","GET /upnphost/udhisapi.dll?content=uuid:7843667a-cb4c-48b8-aa78-b3075a6e3dd4 HTTP/1.1 ","10.10.5.12"
"2130","2021-07-20 20:27:03.177244966","10.10.5.12","2869","10.10.5.11","49448","TCP","259","2869  >  49448 [PSH, ACK] Seq=1 Ack=235 Win=65536 Len=205 [TCP segment of a reassembled PDU]","10.10.5.11"
"2131","2021-07-20 20:27:03.177245116","10.10.5.12","2869","10.10.5.11","49448","TCP","1514","2869  >  49448 [ACK] Seq=206 Ack=235 Win=65536 Len=1460 [TCP segment of a reassembled PDU]","10.10.5.11"
"2132","2021-07-20 20:27:03.177419120","10.10.5.11","49448","10.10.5.12","2869","TCP","60","49448  >  2869 [ACK] Seq=235 Ack=1666 Win=65536 Len=0","10.10.5.12"
"2133","2021-07-20 20:27:03.177589050","10.10.5.12","2869","10.10.5.11","49448","HTTP/XML","4270","HTTP/1.1 200 OK ","10.10.5.11"
"2134","2021-07-20 20:27:03.177824548","10.10.5.11","49448","10.10.5.12","2869","TCP","60","49448  >  2869 [ACK] Seq=235 Ack=5882 Win=65536 Len=0","10.10.5.12"
"2135","2021-07-20 20:27:03.378495125","PcsCompu_c8:46:cd","","Broadcast","","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13","Broadcast"
"2136","2021-07-20 20:27:03.461012570","PcsCompu_90:18:5a","","Broadcast","","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14","Broadcast"
"2137","2021-07-20 20:27:03.749236484","10.10.5.12","1900","239.255.255.250","1900","SSDP","474","NOTIFY * HTTP/1.1 ","239.255.255.250"
"2138","2021-07-20 20:27:03.749236793","fe80::c49f:7c4:c006:ed2","1900","ff02::c","1900","SSDP","503","NOTIFY * HTTP/1.1 ","ff02::c"
"2139","2021-07-20 20:27:04.050556500","PcsCompu_60:73:28","","Broadcast","","ARP","60","Who has 10.10.5.29? Tell 10.10.5.11","Broadcast"
"2140","2021-07-20 20:27:04.461267684","PcsCompu_90:18:5a","","Broadcast","","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14","Broadcast"
"2141","2021-07-20 20:27:04.944761384","fe80::6407:7b6:e2ff:9ac8","60224","ff02::1:3","5355","LLMNR","84","Standard query 0x9783 A wpad","ff02::1:3"
"2142","2021-07-20 20:27:04.944761744","10.10.5.13","56248","224.0.0.252","5355","LLMNR","64","Standard query 0x9783 A wpad","224.0.0.252"
"2143","2021-07-20 20:27:04.951949068","10.10.5.12","1900","239.255.255.250","1900","SSDP","538","NOTIFY * HTTP/1.1 ","239.255.255.250"
"2144","2021-07-20 20:27:04.951949359","fe80::c49f:7c4:c006:ed2","1900","ff02::c","1900","SSDP","567","NOTIFY * HTTP/1.1 ","ff02::c"
"2145","2021-07-20 20:27:04.988497882","PcsCompu_60:73:28","","Broadcast","","ARP","60","Who has 10.10.5.29? Tell 10.10.5.11","Broadcast"
"2146","2021-07-20 20:27:05.051089445","fe80::6407:7b6:e2ff:9ac8","60224","ff02::1:3","5355","LLMNR","84","Standard query 0x9783 A wpad","ff02::1:3"
"2147","2021-07-20 20:27:05.051296022","10.10.5.13","56248","224.0.0.252","5355","LLMNR","64","Standard query 0x9783 A wpad","224.0.0.252"
"2148","2021-07-20 20:27:05.077089645","10.10.5.12","1900","239.255.255.250","1900","SSDP","554","NOTIFY * HTTP/1.1 ","239.255.255.250"
"2149","2021-07-20 20:27:05.077158913","fe80::c49f:7c4:c006:ed2","1900","ff02::c","1900","SSDP","583","NOTIFY * HTTP/1.1 ","ff02::c"
"2150","2021-07-20 20:27:05.254897292","10.10.5.13","137","10.10.5.255","137","NBNS","92","Name query NB WPAD<00>","10.10.5.255"
"2151","2021-07-20 20:27:05.312091198","10.10.5.12","1900","239.255.255.250","1900","SSDP","483","NOTIFY * HTTP/1.1 ","239.255.255.250"
"2152","2021-07-20 20:27:05.312091714","fe80::c49f:7c4:c006:ed2","1900","ff02::c","1900","SSDP","512","NOTIFY * HTTP/1.1 ","ff02::c"
"2153","2021-07-20 20:27:05.507297396","10.10.5.12","49239","10.10.5.10","1292","TCP","5148","49239  >  1292 [PSH, ACK] Seq=62789 Ack=248 Win=63993 Len=5094","10.10.5.10"
"2154","2021-07-20 20:27:05.507352380","10.10.5.10","1292","10.10.5.12","49239","TCP","54","1292  >  49239 [ACK] Seq=248 Ack=67883 Win=62780 Len=0","10.10.5.12"
"2155","2021-07-20 20:27:05.507665479","10.10.5.10","1292","10.10.5.12","49239","TCP","69","1292  >  49239 [PSH, ACK] Seq=248 Ack=67883 Win=62780 Len=15","10.10.5.12"
"2156","2021-07-20 20:27:05.577557748","10.10.5.12","1900","239.255.255.250","1900","SSDP","540","NOTIFY * HTTP/1.1 ","239.255.255.250"
"2157","2021-07-20 20:27:05.577558029","fe80::c49f:7c4:c006:ed2","1900","ff02::c","1900","SSDP","569","NOTIFY * HTTP/1.1 ","ff02::c"
"2158","2021-07-20 20:27:05.702169390","10.10.5.12","49239","10.10.5.10","1292","TCP","60","49239  >  1292 [ACK] Seq=67883 Ack=263 Win=63978 Len=0","10.10.5.10"
"2159","2021-07-20 20:27:05.884894365","fe80::3c1a:e462:6dcc:19c9","54478","ff02::1:3","5355","LLMNR","84","Standard query 0x3d0c A wpad","ff02::1:3"
"2160","2021-07-20 20:27:05.885043761","10.10.5.14","54466","224.0.0.252","5355","LLMNR","64","Standard query 0x3d0c A wpad","224.0.0.252"
"2161","2021-07-20 20:27:05.987227937","PcsCompu_60:73:28","","Broadcast","","ARP","60","Who has 10.10.5.29? Tell 10.10.5.11","Broadcast"
"2162","2021-07-20 20:27:05.992632009","fe80::3c1a:e462:6dcc:19c9","54478","ff02::1:3","5355","LLMNR","84","Standard query 0x3d0c A wpad","ff02::1:3"
"2163","2021-07-20 20:27:05.992632232","10.10.5.14","54466","224.0.0.252","5355","LLMNR","64","Standard query 0x3d0c A wpad","224.0.0.252"
"2164","2021-07-20 20:27:06.003802107","10.10.5.13","137","10.10.5.255","137","NBNS","92","Name query NB WPAD<00>","10.10.5.255"
"2165","2021-07-20 20:27:06.061932624","10.10.5.12","1900","239.255.255.250","1900","SSDP","526","NOTIFY * HTTP/1.1 ","239.255.255.250"
"2166","2021-07-20 20:27:06.061932907","fe80::c49f:7c4:c006:ed2","1900","ff02::c","1900","SSDP","555","NOTIFY * HTTP/1.1 ","ff02::c"
"2167","2021-07-20 20:27:06.196740402","10.10.5.14","137","10.10.5.255","137","NBNS","92","Name query NB WPAD<00>","10.10.5.255"
"2168","2021-07-20 20:27:06.750657134","10.10.5.12","1900","239.255.255.250","1900","SSDP","474","NOTIFY * HTTP/1.1 ","239.255.255.250"
"2169","2021-07-20 20:27:06.750657422","fe80::c49f:7c4:c006:ed2","1900","ff02::c","1900","SSDP","503","NOTIFY * HTTP/1.1 ","ff02::c"
"2170","2021-07-20 20:27:06.753541788","10.10.5.13","137","10.10.5.255","137","NBNS","92","Name query NB WPAD<00>","10.10.5.255"
"2171","2021-07-20 20:27:06.946199381","10.10.5.14","137","10.10.5.255","137","NBNS","92","Name query NB WPAD<00>","10.10.5.255"
"2172","2021-07-20 20:27:07.507499103","PcsCompu_c8:46:cd","","Broadcast","","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13","Broadcast"
"2173","2021-07-20 20:27:07.696638916","10.10.5.14","137","10.10.5.255","137","NBNS","92","Name query NB WPAD<00>","10.10.5.255"
"2174","2021-07-20 20:27:07.953549534","10.10.5.12","1900","239.255.255.250","1900","SSDP","538","NOTIFY * HTTP/1.1 ","239.255.255.250"
"2175","2021-07-20 20:27:07.953549996","fe80::c49f:7c4:c006:ed2","1900","ff02::c","1900","SSDP","567","NOTIFY * HTTP/1.1 ","ff02::c"
"2176","2021-07-20 20:27:08.050793396","PcsCompu_60:73:28","","Broadcast","","ARP","60","Who has 10.10.5.30? Tell 10.10.5.11","Broadcast"
"2177","2021-07-20 20:27:08.078133273","10.10.5.12","1900","239.255.255.250","1900","SSDP","554","NOTIFY * HTTP/1.1 ","239.255.255.250"
"2178","2021-07-20 20:27:08.078133892","fe80::c49f:7c4:c006:ed2","1900","ff02::c","1900","SSDP","583","NOTIFY * HTTP/1.1 ","ff02::c"
"2179","2021-07-20 20:27:08.311742362","10.10.5.12","1900","239.255.255.250","1900","SSDP","483","NOTIFY * HTTP/1.1 ","239.255.255.250"
"2180","2021-07-20 20:27:08.311742669","fe80::c49f:7c4:c006:ed2","1900","ff02::c","1900","SSDP","512","NOTIFY * HTTP/1.1 ","ff02::c"
"2181","2021-07-20 20:27:08.379035985","PcsCompu_c8:46:cd","","Broadcast","","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13","Broadcast"
"2182","2021-07-20 20:27:08.449973007","PcsCompu_90:18:5a","","Broadcast","","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14","Broadcast"
"2183","2021-07-20 20:27:08.578807115","10.10.5.12","1900","239.255.255.250","1900","SSDP","540","NOTIFY * HTTP/1.1 ","239.255.255.250"
"2184","2021-07-20 20:27:08.578807418","fe80::c49f:7c4:c006:ed2","1900","ff02::c","1900","SSDP","569","NOTIFY * HTTP/1.1 ","ff02::c"
"2185","2021-07-20 20:27:08.961345076","PcsCompu_90:18:5a","","Broadcast","","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14","Broadcast"
"2186","2021-07-20 20:27:08.988008546","PcsCompu_60:73:28","","Broadcast","","ARP","60","Who has 10.10.5.30? Tell 10.10.5.11","Broadcast"
"2187","2021-07-20 20:27:09.378919968","PcsCompu_c8:46:cd","","Broadcast","","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13","Broadcast"
"2188","2021-07-20 20:27:09.963019790","PcsCompu_90:18:5a","","Broadcast","","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14","Broadcast"
"2189","2021-07-20 20:27:09.988141089","PcsCompu_60:73:28","","Broadcast","","ARP","60","Who has 10.10.5.30? Tell 10.10.5.11","Broadcast"
"2190","2021-07-20 20:27:10.277306408","10.10.5.13","49234","10.10.5.10","1293","TCP","4521","49234  >  1293 [PSH, ACK] Seq=64279 Ack=263 Win=63978 Len=4467","10.10.5.10"
"2191","2021-07-20 20:27:10.277371597","10.10.5.10","1293","10.10.5.13","49234","TCP","54","1293  >  49234 [ACK] Seq=263 Ack=68746 Win=62780 Len=0","10.10.5.13"
"2192","2021-07-20 20:27:10.277561704","10.10.5.10","1293","10.10.5.13","49234","TCP","69","1293  >  49234 [PSH, ACK] Seq=263 Ack=68746 Win=62780 Len=15","10.10.5.13"
"2193","2021-07-20 20:27:10.472719424","10.10.5.13","49234","10.10.5.10","1293","TCP","60","49234  >  1293 [ACK] Seq=68746 Ack=278 Win=63963 Len=0","10.10.5.10"
"2194","2021-07-20 20:27:10.546541907","fe80::c49f:7c4:c006:ed2","546","ff02::1:2","547","DHCPv6","150","Solicit XID: 0xa8fe27 CID: 0001000126b4b0220800279d7883 ","ff02::1:2"
"2195","2021-07-20 20:27:10.647468813","fe80::6407:7b6:e2ff:9ac8","61985","ff02::1:3","5355","LLMNR","84","Standard query 0x1b7b A wpad","ff02::1:3"
"2196","2021-07-20 20:27:10.647469080","10.10.5.13","57504","224.0.0.252","5355","LLMNR","64","Standard query 0x1b7b A wpad","224.0.0.252"
"2197","2021-07-20 20:27:10.754709363","fe80::6407:7b6:e2ff:9ac8","61985","ff02::1:3","5355","LLMNR","84","Standard query 0x1b7b A wpad","ff02::1:3"
"2198","2021-07-20 20:27:10.754709651","10.10.5.13","57504","224.0.0.252","5355","LLMNR","64","Standard query 0x1b7b A wpad","224.0.0.252"
"2199","2021-07-20 20:27:10.959409816","10.10.5.13","137","10.10.5.255","137","NBNS","92","Name query NB WPAD<00>","10.10.5.255"
"2200","2021-07-20 20:27:11.161017361","fe80::6407:7b6:e2ff:9ac8","546","ff02::1:2","547","DHCPv6","150","Solicit XID: 0xa1034 CID: 0001000126b4b0220800279d7883 ","ff02::1:2"
"2201","2021-07-20 20:27:11.590684207","fe80::3c1a:e462:6dcc:19c9","62588","ff02::1:3","5355","LLMNR","84","Standard query 0xa734 A wpad","ff02::1:3"
"2202","2021-07-20 20:27:11.590684521","10.10.5.14","60216","224.0.0.252","5355","LLMNR","64","Standard query 0xa734 A wpad","224.0.0.252"
"2203","2021-07-20 20:27:11.697589933","fe80::3c1a:e462:6dcc:19c9","62588","ff02::1:3","5355","LLMNR","84","Standard query 0xa734 A wpad","ff02::1:3"
"2204","2021-07-20 20:27:11.697590402","10.10.5.14","60216","224.0.0.252","5355","LLMNR","64","Standard query 0xa734 A wpad","224.0.0.252"
"2205","2021-07-20 20:27:11.708464346","10.10.5.13","137","10.10.5.255","137","NBNS","92","Name query NB WPAD<00>","10.10.5.255"
"2206","2021-07-20 20:27:11.899514669","10.10.5.14","137","10.10.5.255","137","NBNS","92","Name query NB WPAD<00>","10.10.5.255"
"2207","2021-07-20 20:27:12.051868643","PcsCompu_60:73:28","","Broadcast","","ARP","60","Who has 10.10.5.31? Tell 10.10.5.11","Broadcast"
